"Date Time","Date Time(RAW)","Traffic Total (volume)","Traffic Total (volume)(RAW)","Traffic Total (speed)","Traffic Total (speed)(RAW)","Traffic In (volume)","Traffic In (volume)(RAW)","Traffic In (speed)","Traffic In (speed)(RAW)","Traffic Out (volume)","Traffic Out (volume)(RAW)","Traffic Out (speed)","Traffic Out (speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"10/28/2025 5:00:00 AM - 6:00:00 AM","45957.9583333333","827 MByte","866977456.7734","1.93 Mbit/s","240848.4801","517 MByte","541900356.9473","1.20 Mbit/s","150541.2584","310 MByte","325077099.8261","0.72 Mbit/s","90307.2217","0 %","0.0000","100 %","0000009999"
"10/28/2025 6:00:00 AM - 7:00:00 AM","45958.0000000000","3,306 MByte","3466999928.2272","7.71 Mbit/s","963135.7969","870 MByte","912638719.3823","2.03 Mbit/s","253531.8830","2,436 MByte","2554361208.8449","5.68 Mbit/s","709603.9139","0 %","0.0000","100 %","0000009999"
"10/28/2025 7:00:00 AM - 8:00:00 AM","45958.0416666667","24,696 MByte","25895245326.0140","58 Mbit/s","7193643.2426","4,040 MByte","4236702192.8707","9.42 Mbit/s","1176946.7219","20,655 MByte","21658543133.1433","48 Mbit/s","6016696.5206","0 %","0.0000","100 %","0000009999"
"10/28/2025 8:00:00 AM - 9:00:00 AM","45958.0833333333","234,280 MByte","245660874684.0977","546 Mbit/s","68245956.4523","33,045 MByte","34650574339.8885","77 Mbit/s","9626122.1511","201,235 MByte","211010300344.2092","469 Mbit/s","58619834.3013","0 %","0.0000","100 %","0000009999"
"10/28/2025 9:00:00 AM - 10:00:00 AM","45958.1250000000","744,372 MByte","780530406993.4394","1,735 Mbit/s","216830866.5656","120,057 MByte","125889241574.3329","280 Mbit/s","34971953.8115","624,314 MByte","654641165419.1064","1,455 Mbit/s","181858912.7541","0 %","0.0000","100 %","0000009999"
"10/28/2025 10:00:00 AM - 11:00:00 AM","45958.1666666667","714,173 MByte","748864413533.2992","1,664 Mbit/s","208033495.1603","137,876 MByte","144573805247.6491","321 Mbit/s","40162402.5268","576,296 MByte","604290608285.6502","1,343 Mbit/s","167871092.6335","0 %","0.0000","100 %","0000009999"
"10/28/2025 11:00:00 AM - 12:00:00 PM","45958.2083333333","701,321 MByte","735388409041.4922","1,634 Mbit/s","204289879.8081","121,573 MByte","127478722482.2529","283 Mbit/s","35413412.2510","579,748 MByte","607909686559.2393","1,351 Mbit/s","168876467.5571","0 %","0.0000","100 %","0000009999"
"10/28/2025 12:00:00 PM - 1:00:00 PM","45958.2500000000","530,404 MByte","556169331669.8075","1,236 Mbit/s","154503068.7495","76,838 MByte","80570169055.5157","179 Mbit/s","22382281.1865","453,567 MByte","475599162614.2918","1,057 Mbit/s","132120787.5630","0 %","0.0000","100 %","0000009999"
"10/28/2025 1:00:00 PM - 2:00:00 PM","45958.2916666667","661,074 MByte","693186617914.9682","1,541 Mbit/s","192565210.8938","109,523 MByte","114843185922.6366","255 Mbit/s","31903100.4716","551,551 MByte","578343431992.3315","1,285 Mbit/s","160662110.4222","0 %","0.0000","100 %","0000009999"
"10/28/2025 2:00:00 PM - 3:00:00 PM","45958.3333333333","724,712 MByte","759915883042.2405","1,689 Mbit/s","211104164.5023","112,171 MByte","117619591277.0687","261 Mbit/s","32674650.0497","612,541 MByte","642296291765.1717","1,427 Mbit/s","178429514.4526","0 %","0.0000","100 %","0000009999"
"10/28/2025 3:00:00 PM - 4:00:00 PM","45958.3750000000","617,578 MByte","647577640065.5581","1,439 Mbit/s","179897669.2684","103,655 MByte","108690302865.8132","242 Mbit/s","30194266.9850","513,923 MByte","538887337199.7450","1,198 Mbit/s","149703402.2835","0 %","0.0000","100 %","0000009999"
"10/28/2025 4:00:00 PM - 5:00:00 PM","45958.4166666667","516,677 MByte","541775204075.3164","1,204 Mbit/s","150504818.1734","67,451 MByte","70727157830.1565","157 Mbit/s","19647960.9053","449,226 MByte","471048046245.1599","1,047 Mbit/s","130856857.2681","0 %","0.0000","100 %","0000009999"
"10/28/2025 5:00:00 PM - 6:00:00 PM","45958.4583333333","389,314 MByte","408225318020.6835","907 Mbit/s","113404742.0412","35,383 MByte","37101919581.7523","82 Mbit/s","10306890.4197","353,931 MByte","371123398438.9312","825 Mbit/s","103097851.6215","0 %","0.0000","100 %","0000009999"
"10/28/2025 6:00:00 PM - 7:00:00 PM","45958.5000000000","104,562 MByte","109641089149.5393","244 Mbit/s","30458311.6833","12,165 MByte","12756122812.5598","28 Mbit/s","3543652.9089","92,397 MByte","96884966336.9795","215 Mbit/s","26914658.7745","0 %","0.0000","100 %","0000009999"
"10/28/2025 7:00:00 PM - 8:00:00 PM","45958.5416666667","17,048 MByte","17876182174.0599","40 Mbit/s","4966033.7901","4,491 MByte","4709358430.3080","10 Mbit/s","1308267.7759","12,557 MByte","13166823743.7519","29 Mbit/s","3657766.0142","0 %","0.0000","100 %","0000009999"
"10/28/2025 8:00:00 PM - 9:00:00 PM","45958.5833333333","3,982 MByte","4174931045.4426","9.28 Mbit/s","1159780.3869","606 MByte","635098294.0922","1.41 Mbit/s","176427.9547","3,376 MByte","3539832751.3504","7.87 Mbit/s","983352.4322","0 %","0.0000","100 %","0000009999"
"10/28/2025 9:00:00 PM - 10:00:00 PM","45958.6250000000","881 MByte","923587984.4877","2.05 Mbit/s","256573.5990","532 MByte","558274723.4465","1.24 Mbit/s","155089.2362","348 MByte","365313261.0412","0.81 Mbit/s","101484.3629","0 %","0.0000","100 %","0000009999"
"10/28/2025 10:00:00 PM - 11:00:00 PM","45958.6666666667","800 MByte","838671548.7705","1.86 Mbit/s","232981.1455","508 MByte","532659296.9305","1.18 Mbit/s","147971.6027","292 MByte","306012251.8400","0.68 Mbit/s","85009.5429","0 %","0.0000","100 %","0000009999"
"10/28/2025 11:00:00 PM - 12:00:00 AM","45958.7083333333","824 MByte","864079594.8015","1.92 Mbit/s","240040.1127","499 MByte","523200577.4885","1.16 Mbit/s","145344.3946","325 MByte","340879017.3130","0.76 Mbit/s","94695.7181","0 %","0.0000","100 %","0000009999"
"10/29/2025 12:00:00 AM - 1:00:00 AM","45958.7500000000","1,754 MByte","1838928196.0880","4.09 Mbit/s","510861.6358","553 MByte","580210422.2115","1.29 Mbit/s","161184.7847","1,200 MByte","1258717773.8765","2.80 Mbit/s","349676.8511","0 %","0.0000","100 %","0000009999"
"10/29/2025 1:00:00 AM - 2:00:00 AM","45958.7916666667","941 MByte","986686038.1365","2.19 Mbit/s","274099.2511","516 MByte","541413137.2910","1.20 Mbit/s","150403.4006","425 MByte","445272900.8455","0.99 Mbit/s","123695.8505","0 %","0.0000","100 %","0000009999"
"10/29/2025 2:00:00 AM - 3:00:00 AM","45958.8333333333","864 MByte","905859873.1265","2.01 Mbit/s","251648.0142","515 MByte","539883744.3555","1.20 Mbit/s","149979.7885","349 MByte","365976128.7710","0.81 Mbit/s","101668.2257","0 %","0.0000","100 %","0000009999"
"10/29/2025 3:00:00 AM - 4:00:00 AM","45958.8750000000","936 MByte","981080436.2279","2.18 Mbit/s","272544.2984","515 MByte","539968041.1448","1.20 Mbit/s","150003.2061","421 MByte","441112395.0831","0.98 Mbit/s","122541.0922","0 %","0.0000","100 %","0000009999"
"10/29/2025 4:00:00 AM - 5:00:00 AM","45958.9166666667","826 MByte","866626563.6243","1.93 Mbit/s","240749.6635","497 MByte","521296543.5178","1.16 Mbit/s","144816.6635","329 MByte","345330020.1065","0.77 Mbit/s","95933.0000","0 %","0.0000","100 %","0000009999"
"10/29/2025 5:00:00 AM - 6:00:00 AM","45958.9583333333","2,151 MByte","2255990581.0265","5.01 Mbit/s","626716.2766","556 MByte","583320936.5568","1.30 Mbit/s","162047.0974","1,595 MByte","1672669644.4697","3.72 Mbit/s","464669.1792","0 %","0.0000","100 %","0000009999"
"10/29/2025 6:00:00 AM - 7:00:00 AM","45959.0000000000","3,281 MByte","3440168036.9645","7.65 Mbit/s","955681.8726","1,045 MByte","1095905760.3994","2.44 Mbit/s","304443.6371","2,236 MByte","2344262276.5651","5.21 Mbit/s","651238.2356","0 %","0.0000","100 %","0000009999"
"10/29/2025 7:00:00 AM - 8:00:00 AM","45959.0416666667","33,810 MByte","35452306376.1883","79 Mbit/s","9848793.0461","7,136 MByte","7482749489.3445","17 Mbit/s","2078737.8501","26,674 MByte","27969556886.8439","62 Mbit/s","7770055.1960","0 %","0.0000","100 %","0000009999"
"10/29/2025 8:00:00 AM - 9:00:00 AM","45959.0833333333","236,672 MByte","248169021641.1729","552 Mbit/s","68940818.4039","41,665 MByte","43688521438.8220","97 Mbit/s","12136576.9302","195,008 MByte","204480500202.3508","454 Mbit/s","56804241.4736","0 %","0.0000","100 %","0000009999"
"10/29/2025 9:00:00 AM - 10:00:00 AM","45959.1250000000","679,800 MByte","712821696350.7017","1,584 Mbit/s","198023078.7514","103,990 MByte","109041684739.8973","242 Mbit/s","30291965.3470","575,809 MByte","603780011610.8044","1,342 Mbit/s","167731113.4044","0 %","0.0000","100 %","0000009999"
"10/29/2025 10:00:00 AM - 11:00:00 AM","45959.1666666667","673,573 MByte","706292147184.8965","1,570 Mbit/s","196209158.8956","138,718 MByte","145456628264.1777","323 Mbit/s","40408098.5485","534,854 MByte","560835518920.7187","1,246 Mbit/s","155801060.3471","0 %","0.0000","100 %","0000009999"
"10/29/2025 11:00:00 AM - 12:00:00 PM","45959.2083333333","568,503 MByte","596118226999.9700","1,325 Mbit/s","165600816.4501","124,189 MByte","130221844092.7630","289 Mbit/s","36175447.6288","444,313 MByte","465896382907.2071","1,035 Mbit/s","129425368.8213","0 %","0.0000","100 %","0000009999"
"10/29/2025 12:00:00 PM - 1:00:00 PM","45959.2500000000","380,607 MByte","399095566737.6255","887 Mbit/s","110868194.7639","68,168 MByte","71479260168.5493","159 Mbit/s","19856839.3098","312,439 MByte","327616306569.0762","728 Mbit/s","91011355.4542","0 %","0.0000","100 %","0000009999"
"10/29/2025 1:00:00 PM - 2:00:00 PM","45959.2916666667","565,390 MByte","592854371599.3628","1,318 Mbit/s","164695036.9889","107,868 MByte","113108214228.0020","251 Mbit/s","31421479.5714","457,522 MByte","479746157371.3608","1,066 Mbit/s","133273557.4175","0 %","0.0000","100 %","0000009999"
"10/29/2025 2:00:00 PM - 3:00:00 PM","45959.3333333333","704,988 MByte","739233529076.7923","1,643 Mbit/s","205359189.7894","109,155 MByte","114457412632.5314","254 Mbit/s","31796287.0988","595,833 MByte","624776116444.2610","1,389 Mbit/s","173562902.6906","0 %","0.0000","100 %","0000009999"
"10/29/2025 3:00:00 PM - 4:00:00 PM","45959.3750000000","622,068 MByte","652286078611.9274","1,450 Mbit/s","181206684.6531","92,496 MByte","96988833126.5556","216 Mbit/s","26943737.5340","529,573 MByte","555297245485.3717","1,234 Mbit/s","154262947.1190","0 %","0.0000","100 %","0000009999"
"10/29/2025 4:00:00 PM - 5:00:00 PM","45959.4166666667","479,286 MByte","502567505187.2875","1,117 Mbit/s","139613719.2509","76,206 MByte","79908031508.5895","178 Mbit/s","22198525.2962","403,079 MByte","422659473678.6980","939 Mbit/s","117415193.9547","0 %","0.0000","100 %","0000009999"
"10/29/2025 5:00:00 PM - 6:00:00 PM","45959.4583333333","267,466 MByte","280458692007.4576","623 Mbit/s","77912550.6319","34,320 MByte","35987062824.9505","80 Mbit/s","9997350.5345","233,146 MByte","244471629182.5071","543 Mbit/s","67915200.0974","0 %","0.0000","100 %","0000009999"
"10/29/2025 6:00:00 PM - 7:00:00 PM","45959.5000000000","122,360 MByte","128303878828.8464","285 Mbit/s","35642936.5861","14,239 MByte","14930530610.9150","33 Mbit/s","4147715.2571","108,121 MByte","113373348217.9313","252 Mbit/s","31495221.3290","0 %","0.0000","100 %","0000009999"
"10/29/2025 7:00:00 PM - 8:00:00 PM","45959.5416666667","31,760 MByte","33302752873.5366","74 Mbit/s","9251509.9476","4,622 MByte","4846108783.7932","11 Mbit/s","1346249.7767","27,138 MByte","28456644089.7434","63 Mbit/s","7905260.1709","0 %","0.0000","100 %","0000009999"
"10/29/2025 8:00:00 PM - 9:00:00 PM","45959.5833333333","5,538 MByte","5806821393.8967","13 Mbit/s","1613140.3711","2,624 MByte","2751815868.4134","6.12 Mbit/s","764457.0015","2,913 MByte","3055005525.4833","6.79 Mbit/s","848683.3696","0 %","0.0000","100 %","0000009999"
"10/29/2025 9:00:00 PM - 10:00:00 PM","45959.6250000000","3,109 MByte","3259884059.7543","7.24 Mbit/s","905593.7850","887 MByte","929709554.7703","2.07 Mbit/s","258272.7420","2,222 MByte","2330174504.9840","5.18 Mbit/s","647321.0430","0 %","0.0000","100 %","0000009999"
"10/29/2025 10:00:00 PM - 11:00:00 PM","45959.6666666667","770 MByte","807018240.0252","1.79 Mbit/s","224188.5475","490 MByte","513475840.3574","1.14 Mbit/s","142642.8761","280 MByte","293542399.6678","0.65 Mbit/s","81545.6714","0 %","0.0000","100 %","0000009999"
"10/29/2025 11:00:00 PM - 12:00:00 AM","45959.7083333333","799 MByte","838022673.9734","1.86 Mbit/s","232802.8297","503 MByte","527879063.5591","1.17 Mbit/s","146644.8863","296 MByte","310143610.4144","0.69 Mbit/s","86157.9434","0 %","0.0000","100 %","0000009999"
"10/30/2025 12:00:00 AM - 1:00:00 AM","45959.7500000000","1,092 MByte","1144849809.1061","2.54 Mbit/s","318040.3392","498 MByte","521984302.3451","1.16 Mbit/s","145007.7235","594 MByte","622865506.7610","1.38 Mbit/s","173032.6157","0 %","0.0000","100 %","0000009999"
"10/30/2025 1:00:00 AM - 2:00:00 AM","45959.7916666667","1,252 MByte","1312611764.7915","2.92 Mbit/s","364644.7662","502 MByte","526242458.3759","1.17 Mbit/s","146190.6432","750 MByte","786369306.4156","1.75 Mbit/s","218454.1230","0 %","0.0000","100 %","0000009999"
"10/30/2025 2:00:00 AM - 3:00:00 AM","45959.8333333333","900 MByte","943448585.8036","2.10 Mbit/s","262087.2521","499 MByte","523544389.4087","1.16 Mbit/s","145439.0970","400 MByte","419904196.3949","0.93 Mbit/s","116648.1551","0 %","0.0000","100 %","0000009999"
"10/30/2025 3:00:00 AM - 4:00:00 AM","45959.8750000000","1,186 MByte","1243630372.3412","2.76 Mbit/s","345482.6311","536 MByte","562065838.7605","1.25 Mbit/s","156142.8453","650 MByte","681564533.5806","1.51 Mbit/s","189339.7858","0 %","0.0000","100 %","0000009999"
"10/30/2025 4:00:00 AM - 5:00:00 AM","45959.9166666667","1,117 MByte","1170823060.1125","2.60 Mbit/s","325252.1182","502 MByte","525986935.6274","1.17 Mbit/s","146118.0351","615 MByte","644836124.4851","1.43 Mbit/s","179134.0832","0 %","0.0000","100 %","0000009999"
"10/30/2025 5:00:00 AM - 6:00:00 AM","45959.9583333333","1,238 MByte","1297631194.5293","2.88 Mbit/s","360483.1499","500 MByte","524223216.1443","1.17 Mbit/s","145629.6958","738 MByte","773407978.3850","1.72 Mbit/s","214853.4540","0 %","0.0000","100 %","0000009999"
"10/30/2025 6:00:00 AM - 7:00:00 AM","45960.0000000000","2,197 MByte","2303645325.6235","5.12 Mbit/s","639945.9200","643 MByte","674392135.2745","1.50 Mbit/s","187344.1587","1,554 MByte","1629253190.3491","3.62 Mbit/s","452601.7613","0 %","0.0000","100 %","0000009999"
"10/30/2025 7:00:00 AM - 8:00:00 AM","45960.0416666667","30,534 MByte","32017601951.2142","71 Mbit/s","8894494.8208","4,534 MByte","4753760815.8371","11 Mbit/s","1320595.4968","26,001 MByte","27263841135.3770","61 Mbit/s","7573899.3239","0 %","0.0000","100 %","0000009999"
"10/30/2025 8:00:00 AM - 9:00:00 AM","45960.0833333333","189,674 MByte","198887586099.5340","442 Mbit/s","55250542.0112","26,550 MByte","27839520195.6821","62 Mbit/s","7733758.6036","163,124 MByte","171048065903.8520","380 Mbit/s","47516783.4076","0 %","0.0000","100 %","0000009999"
"10/30/2025 9:00:00 AM - 10:00:00 AM","45960.1250000000","461,138 MByte","483538478480.7330","1,075 Mbit/s","134325945.3407","83,598 MByte","87658382292.4411","195 Mbit/s","24351309.3425","377,541 MByte","395880096188.2918","880 Mbit/s","109974635.9982","0 %","0.0000","100 %","0000009999"
"10/30/2025 10:00:00 AM - 11:00:00 AM","45960.1666666667","578,439 MByte","606536834585.7953","1,348 Mbit/s","168495091.1834","107,217 MByte","112425497049.0662","250 Mbit/s","31231647.1094","471,221 MByte","494111337536.7292","1,098 Mbit/s","137263444.0741","0 %","0.0000","100 %","0000009999"
"10/30/2025 11:00:00 AM - 12:00:00 PM","45960.2083333333","482,936 MByte","506394976288.3582","1,125 Mbit/s","140676603.4732","91,755 MByte","96211805799.1343","214 Mbit/s","26727654.6719","391,181 MByte","410183170489.2239","912 Mbit/s","113948948.8012","0 %","0.0000","100 %","0000009999"
"10/30/2025 12:00:00 PM - 1:00:00 PM","45960.2500000000","411,960 MByte","431971737676.1355","960 Mbit/s","120003483.0168","67,400 MByte","70674036153.2343","157 Mbit/s","19633530.9872","344,560 MByte","361297701522.9012","803 Mbit/s","100369952.0296","0 %","0.0000","100 %","0000009999"
"10/30/2025 1:00:00 PM - 2:00:00 PM","45960.2916666667","505,030 MByte","529561829059.2821","1,177 Mbit/s","147112358.7898","78,042 MByte","81832620073.1480","182 Mbit/s","22733114.6323","426,988 MByte","447729208986.1341","995 Mbit/s","124379244.1575","0 %","0.0000","100 %","0000009999"
"10/30/2025 2:00:00 PM - 3:00:00 PM","45960.3333333333","590,851 MByte","619551745112.8416","1,377 Mbit/s","172109659.0354","84,379 MByte","88477795895.2438","197 Mbit/s","24578872.3926","506,472 MByte","531073949217.5977","1,180 Mbit/s","147530786.6428","0 %","0.0000","100 %","0000009999"
"10/30/2025 3:00:00 PM - 4:00:00 PM","45960.3750000000","501,280 MByte","525629877365.0483","1,168 Mbit/s","146020467.6404","90,602 MByte","95003407670.4073","211 Mbit/s","26392034.8002","410,677 MByte","430626469694.6410","957 Mbit/s","119628432.8401","0 %","0.0000","100 %","0000009999"
"10/30/2025 4:00:00 PM - 5:00:00 PM","45960.4166666667","375,953 MByte","394215301745.6698","876 Mbit/s","109512463.9197","68,371 MByte","71691751607.8840","159 Mbit/s","19915869.1368","307,582 MByte","322523550137.7859","717 Mbit/s","89596594.7829","0 %","0.0000","100 %","0000009999"
"10/30/2025 5:00:00 PM - 6:00:00 PM","45960.4583333333","222,464 MByte","233270441123.2274","518 Mbit/s","64802564.9631","30,928 MByte","32430355647.7455","72 Mbit/s","9009157.8621","191,536 MByte","200840085475.4819","446 Mbit/s","55793407.1010","0 %","0.0000","100 %","0000009999"
"10/30/2025 6:00:00 PM - 7:00:00 PM","45960.5000000000","86,244 MByte","90432992081.4181","201 Mbit/s","25122299.3190","10,058 MByte","10546238707.1145","23 Mbit/s","2929746.7594","76,186 MByte","79886753374.3036","178 Mbit/s","22192552.5596","0 %","0.0000","100 %","0000009999"
"10/30/2025 7:00:00 PM - 8:00:00 PM","45960.5416666667","12,526 MByte","13134536887.0677","29 Mbit/s","3648745.9892","3,754 MByte","3936092540.9063","8.75 Mbit/s","1093438.0097","8,772 MByte","9198444346.1614","20 Mbit/s","2555307.9795","0 %","0.0000","100 %","0000009999"
"10/30/2025 8:00:00 PM - 9:00:00 PM","45960.5833333333","12,307 MByte","12904538773.6778","29 Mbit/s","3584882.8860","2,513 MByte","2635352237.4286","5.86 Mbit/s","732101.2630","9,793 MByte","10269186536.2492","23 Mbit/s","2852781.6230","0 %","0.0000","100 %","0000009999"
"10/30/2025 9:00:00 PM - 10:00:00 PM","45960.6250000000","11,143 MByte","11684620483.3189","26 Mbit/s","3246007.4293","7,075 MByte","7418620058.8718","16 Mbit/s","2060905.2610","4,068 MByte","4266000424.4471","9.48 Mbit/s","1185102.1684","0 %","0.0000","100 %","0000009999"
"10/30/2025 10:00:00 PM - 11:00:00 PM","45960.6666666667","792 MByte","830255939.0373","1.85 Mbit/s","230645.2295","499 MByte","522865141.1346","1.16 Mbit/s","145252.0178","293 MByte","307390797.9027","0.68 Mbit/s","85393.2116","0 %","0.0000","100 %","0000009999"
"10/30/2025 11:00:00 PM - 12:00:00 AM","45960.7083333333","840 MByte","881114891.1430","1.96 Mbit/s","244772.4944","503 MByte","527563617.7879","1.17 Mbit/s","146556.4411","337 MByte","353551273.3551","0.79 Mbit/s","98216.0532","0 %","0.0000","100 %","0000009999"
"10/31/2025 12:00:00 AM - 1:00:00 AM","45960.7500000000","865 MByte","907100695.9270","2.02 Mbit/s","251992.7149","521 MByte","546039307.1140","1.21 Mbit/s","151689.8048","344 MByte","361061388.8130","0.80 Mbit/s","100302.9102","0 %","0.0000","100 %","0000009999"
"10/31/2025 1:00:00 AM - 2:00:00 AM","45960.7916666667","995 MByte","1043201761.3222","2.32 Mbit/s","289803.2223","513 MByte","537788219.2084","1.20 Mbit/s","149398.4813","482 MByte","505413542.1138","1.12 Mbit/s","140404.7410","0 %","0.0000","100 %","0000009999"
"10/31/2025 2:00:00 AM - 3:00:00 AM","45960.8333333333","859 MByte","900517699.8291","2 Mbit/s","250161.1778","523 MByte","547910384.2894","1.22 Mbit/s","152207.8990","336 MByte","352607315.5398","0.78 Mbit/s","97953.2788","0 %","0.0000","100 %","0000009999"
"10/31/2025 3:00:00 AM - 4:00:00 AM","45960.8750000000","888 MByte","931257017.3648","2.07 Mbit/s","258702.6261","516 MByte","540714724.9252","1.20 Mbit/s","150210.2177","372 MByte","390542292.4396","0.87 Mbit/s","108492.4084","0 %","0.0000","100 %","0000009999"
"10/31/2025 4:00:00 AM - 5:00:00 AM","45960.9166666667","794 MByte","832797499.2618","1.85 Mbit/s","231348.7046","503 MByte","527483156.2440","1.17 Mbit/s","146533.2749","291 MByte","305314343.0178","0.68 Mbit/s","84815.4297","0 %","0.0000","100 %","0000009999"
