"Date Time","Date Time(RAW)","Download IXP (volume)","Download IXP (volume)(RAW)","Download IXP (speed)","Download IXP (speed)(RAW)","Upload IXP (volume)","Upload IXP (volume)(RAW)","Upload IXP (speed)","Upload IXP (speed)(RAW)","Download NIX (volume)","Download NIX (volume)(RAW)","Download NIX (speed)","Download NIX (speed)(RAW)","Upload NIX (volume)","Upload NIX (volume)(RAW)","Upload NIX (speed)","Upload NIX (speed)(RAW)","Total (volume)","Total (volume)(RAW)","Total (speed)","Total (speed)(RAW)","Coverage","Coverage(RAW)"
"7/25/2025 4:00:00 PM - 5:00:00 PM","45863.4166666667","113 Mbit","112.6484","0.03 Mbit/s","0.0313","1,361 Mbit","1360.5106","0.38 Mbit/s","0.3780","1,361 Mbit","1360.6649","0.38 Mbit/s","0.3780","0.27 Mbit","0.2723","","0.0001","2,834 Mbit","2834.0962","0.79 Mbit/s","0.7873","100 %","0000009999"
"7/25/2025 5:00:00 PM - 6:00:00 PM","45863.4583333333","111 Mbit","110.5089","0.03 Mbit/s","0.0307","1,319 Mbit","1319.1926","0.37 Mbit/s","0.3665","1,319 Mbit","1319.0385","0.37 Mbit/s","0.3664","0.27 Mbit","0.2738","","0.0001","2,749 Mbit","2749.0138","0.76 Mbit/s","0.7637","100 %","0000009999"
"7/25/2025 6:00:00 PM - 7:00:00 PM","45863.5000000000","80 Mbit","79.7574","0.02 Mbit/s","0.0222","1,335 Mbit","1334.7650","0.37 Mbit/s","0.3708","1,335 Mbit","1334.8679","0.37 Mbit/s","0.3708","0.27 Mbit","0.2747","","0.0001","2,750 Mbit","2749.6651","0.76 Mbit/s","0.7638","100 %","0000009999"
"7/25/2025 7:00:00 PM - 8:00:00 PM","45863.5416666667","103 Mbit","103.4033","0.03 Mbit/s","0.0287","1,335 Mbit","1334.7447","0.37 Mbit/s","0.3708","1,335 Mbit","1334.6466","0.37 Mbit/s","0.3708","0.27 Mbit","0.2740","","0.0001","2,773 Mbit","2773.0687","0.77 Mbit/s","0.7704","100 %","0000009999"
"7/25/2025 8:00:00 PM - 9:00:00 PM","45863.5833333333","119 Mbit","119.4406","0.03 Mbit/s","0.0332","1,342 Mbit","1342.0864","0.37 Mbit/s","0.3728","1,342 Mbit","1342.3823","0.37 Mbit/s","0.3729","0.27 Mbit","0.2739","","0.0001","2,804 Mbit","2804.1832","0.78 Mbit/s","0.7790","100 %","0000009999"
"7/25/2025 9:00:00 PM - 10:00:00 PM","45863.6250000000","78 Mbit","78.4493","0.02 Mbit/s","0.0218","1,353 Mbit","1353.3828","0.38 Mbit/s","0.3760","1,353 Mbit","1353.0899","0.38 Mbit/s","0.3759","0.27 Mbit","0.2739","","0.0001","2,785 Mbit","2785.1959","0.77 Mbit/s","0.7737","100 %","0000009999"
"7/25/2025 10:00:00 PM - 11:00:00 PM","45863.6666666667","113 Mbit","112.8370","0.03 Mbit/s","0.0313","1,311 Mbit","1311.1357","0.36 Mbit/s","0.3642","1,311 Mbit","1311.1915","0.36 Mbit/s","0.3642","0.27 Mbit","0.2740","","0.0001","2,735 Mbit","2735.4382","0.76 Mbit/s","0.7599","100 %","0000009999"
"7/25/2025 11:00:00 PM - 12:00:00 AM","45863.7083333333","77 Mbit","76.9618","0.02 Mbit/s","0.0214","1,358 Mbit","1357.6631","0.38 Mbit/s","0.3772","1,358 Mbit","1357.6034","0.38 Mbit/s","0.3771","0.28 Mbit","0.2752","","0.0001","2,793 Mbit","2792.5036","0.78 Mbit/s","0.7758","100 %","0000009999"
"7/26/2025 12:00:00 AM - 1:00:00 AM","45863.7500000000","114 Mbit","114.4202","0.03 Mbit/s","0.0318","1,311 Mbit","1311.2395","0.36 Mbit/s","0.3643","1,311 Mbit","1311.3072","0.36 Mbit/s","0.3643","0.27 Mbit","0.2740","","0.0001","2,737 Mbit","2737.2409","0.76 Mbit/s","0.7604","100 %","0000009999"
"7/26/2025 1:00:00 AM - 2:00:00 AM","45863.7916666667","118 Mbit","118.4005","0.03 Mbit/s","0.0329","1,350 Mbit","1350.4042","0.38 Mbit/s","0.3751","1,351 Mbit","1350.5804","0.38 Mbit/s","0.3752","0.27 Mbit","0.2735","","0.0001","2,820 Mbit","2819.6587","0.78 Mbit/s","0.7833","100 %","0000009999"
"7/26/2025 2:00:00 AM - 3:00:00 AM","45863.8333333333","114 Mbit","114.0132","0.03 Mbit/s","0.0317","1,324 Mbit","1323.6255","0.37 Mbit/s","0.3677","1,323 Mbit","1323.4499","0.37 Mbit/s","0.3677","0.27 Mbit","0.2740","","0.0001","2,761 Mbit","2761.3627","0.77 Mbit/s","0.7671","100 %","0000009999"
"7/26/2025 3:00:00 AM - 4:00:00 AM","45863.8750000000","81 Mbit","80.9893","0.02 Mbit/s","0.0225","1,336 Mbit","1335.7538","0.37 Mbit/s","0.3711","1,336 Mbit","1335.7648","0.37 Mbit/s","0.3711","0.27 Mbit","0.2734","","0.0001","2,753 Mbit","2752.7814","0.76 Mbit/s","0.7647","100 %","0000009999"
"7/26/2025 4:00:00 AM - 5:00:00 AM","45863.9166666667","144 Mbit","144.2941","0.04 Mbit/s","0.0401","1,336 Mbit","1335.5636","0.37 Mbit/s","0.3710","1,335 Mbit","1335.4752","0.37 Mbit/s","0.3710","0.27 Mbit","0.2735","","0.0001","2,816 Mbit","2815.6065","0.78 Mbit/s","0.7822","100 %","0000009999"
"7/26/2025 5:00:00 AM - 6:00:00 AM","45863.9583333333","120 Mbit","119.6186","0.03 Mbit/s","0.0332","1,316 Mbit","1316.2916","0.37 Mbit/s","0.3657","1,316 Mbit","1316.4553","0.37 Mbit/s","0.3657","0.27 Mbit","0.2736","","0.0001","2,753 Mbit","2752.6391","0.76 Mbit/s","0.7647","100 %","0000009999"
"7/26/2025 6:00:00 AM - 7:00:00 AM","45864.0000000000","76 Mbit","76.2716","0.02 Mbit/s","0.0212","1,353 Mbit","1353.1135","0.38 Mbit/s","0.3759","1,353 Mbit","1352.9578","0.38 Mbit/s","0.3759","0.27 Mbit","0.2731","","0.0001","2,783 Mbit","2782.6159","0.77 Mbit/s","0.7730","100 %","0000009999"
"7/26/2025 7:00:00 AM - 8:00:00 AM","45864.0416666667","77 Mbit","76.7729","0.02 Mbit/s","0.0213","1,311 Mbit","1311.1054","0.36 Mbit/s","0.3642","1,311 Mbit","1311.1034","0.36 Mbit/s","0.3642","0.27 Mbit","0.2736","","0.0001","2,699 Mbit","2699.2553","0.75 Mbit/s","0.7498","100 %","0000009999"
"7/26/2025 8:00:00 AM - 9:00:00 AM","45864.0833333333","113 Mbit","112.9338","0.03 Mbit/s","0.0314","1,356 Mbit","1355.6714","0.38 Mbit/s","0.3766","1,356 Mbit","1355.6946","0.38 Mbit/s","0.3766","0.27 Mbit","0.2695","","0.0001","2,825 Mbit","2824.5693","0.78 Mbit/s","0.7847","100 %","0000009999"
"7/26/2025 9:00:00 AM - 10:00:00 AM","45864.1250000000","113 Mbit","112.7927","0.03 Mbit/s","0.0313","1,313 Mbit","1312.9982","0.36 Mbit/s","0.3647","1,313 Mbit","1312.9743","0.36 Mbit/s","0.3647","0.27 Mbit","0.2744","","0.0001","2,739 Mbit","2739.0396","0.76 Mbit/s","0.7609","100 %","0000009999"
"7/26/2025 10:00:00 AM - 11:00:00 AM","45864.1666666667","112 Mbit","112.1542","0.03 Mbit/s","0.0312","1,339 Mbit","1339.1728","0.37 Mbit/s","0.3720","1,339 Mbit","1339.3968","0.37 Mbit/s","0.3721","0.27 Mbit","0.2729","","0.0001","2,791 Mbit","2790.9967","0.78 Mbit/s","0.7753","100 %","0000009999"
"7/26/2025 11:00:00 AM - 12:00:00 PM","45864.2083333333","111 Mbit","111.3902","0.03 Mbit/s","0.0309","1,330 Mbit","1329.7628","0.37 Mbit/s","0.3694","1,330 Mbit","1329.5399","0.37 Mbit/s","0.3693","0.27 Mbit","0.2747","","0.0001","2,771 Mbit","2770.9677","0.77 Mbit/s","0.7698","100 %","0000009999"
"7/26/2025 12:00:00 PM - 1:00:00 PM","45864.2500000000","68 Mbit","67.5107","0.02 Mbit/s","0.0188","1,327 Mbit","1327.2532","0.37 Mbit/s","0.3687","1,327 Mbit","1327.3935","0.37 Mbit/s","0.3687","0.27 Mbit","0.2742","","0.0001","2,722 Mbit","2722.4315","0.76 Mbit/s","0.7563","100 %","0000009999"
"7/26/2025 1:00:00 PM - 2:00:00 PM","45864.2916666667","103 Mbit","103.4518","0.03 Mbit/s","0.0287","1,342 Mbit","1341.6119","0.37 Mbit/s","0.3727","1,341 Mbit","1341.4734","0.37 Mbit/s","0.3727","0.27 Mbit","0.2739","","0.0001","2,787 Mbit","2786.8110","0.77 Mbit/s","0.7742","100 %","0000009999"
"7/26/2025 2:00:00 PM - 3:00:00 PM","45864.3333333333","116 Mbit","116.4336","0.03 Mbit/s","0.0323","1,312 Mbit","1312.1768","0.36 Mbit/s","0.3645","1,312 Mbit","1312.2661","0.36 Mbit/s","0.3645","0.27 Mbit","0.2746","","0.0001","2,741 Mbit","2741.1511","0.76 Mbit/s","0.7615","100 %","0000009999"
"7/26/2025 3:00:00 PM - 4:00:00 PM","45864.3750000000","71 Mbit","70.9557","0.02 Mbit/s","0.0197","1,357 Mbit","1357.1492","0.38 Mbit/s","0.3770","1,357 Mbit","1357.0599","0.38 Mbit/s","0.3770","0.27 Mbit","0.2740","","0.0001","2,785 Mbit","2785.4388","0.77 Mbit/s","0.7738","100 %","0000009999"
"7/26/2025 4:00:00 PM - 5:00:00 PM","45864.4166666667","101 Mbit","100.7683","0.03 Mbit/s","0.0280","1,312 Mbit","1312.2161","0.36 Mbit/s","0.3645","1,312 Mbit","1312.2163","0.36 Mbit/s","0.3645","0.27 Mbit","0.2739","","0.0001","2,725 Mbit","2725.4746","0.76 Mbit/s","0.7571","100 %","0000009999"
"7/26/2025 5:00:00 PM - 6:00:00 PM","45864.4583333333","65 Mbit","65.0264","0.02 Mbit/s","0.0181","1,335 Mbit","1335.0927","0.37 Mbit/s","0.3709","1,335 Mbit","1335.1635","0.37 Mbit/s","0.3709","0.27 Mbit","0.2742","","0.0001","2,736 Mbit","2735.5568","0.76 Mbit/s","0.7599","100 %","0000009999"
"7/26/2025 6:00:00 PM - 7:00:00 PM","45864.5000000000","101 Mbit","101.1860","0.03 Mbit/s","0.0281","1,316 Mbit","1316.3170","0.37 Mbit/s","0.3657","1,316 Mbit","1316.2427","0.37 Mbit/s","0.3657","0.27 Mbit","0.2739","","0.0001","2,734 Mbit","2734.0195","0.76 Mbit/s","0.7595","100 %","0000009999"
"7/26/2025 7:00:00 PM - 8:00:00 PM","45864.5416666667","64 Mbit","64.4256","0.02 Mbit/s","0.0179","1,335 Mbit","1335.4984","0.37 Mbit/s","0.3710","1,336 Mbit","1335.6733","0.37 Mbit/s","0.3711","0.27 Mbit","0.2743","","0.0001","2,736 Mbit","2735.8715","0.76 Mbit/s","0.7600","100 %","0000009999"
"7/26/2025 8:00:00 PM - 9:00:00 PM","45864.5833333333","119 Mbit","118.8385","0.03 Mbit/s","0.0330","1,333 Mbit","1333.1959","0.37 Mbit/s","0.3704","1,333 Mbit","1333.0251","0.37 Mbit/s","0.3703","0.27 Mbit","0.2739","","0.0001","2,785 Mbit","2785.3333","0.77 Mbit/s","0.7738","100 %","0000009999"
"7/26/2025 9:00:00 PM - 10:00:00 PM","45864.6250000000","103 Mbit","103.1332","0.03 Mbit/s","0.0287","1,321 Mbit","1320.5646","0.37 Mbit/s","0.3669","1,321 Mbit","1320.8024","0.37 Mbit/s","0.3669","0.27 Mbit","0.2738","","0.0001","2,745 Mbit","2744.7740","0.76 Mbit/s","0.7625","100 %","0000009999"
"7/26/2025 10:00:00 PM - 11:00:00 PM","45864.6666666667","65 Mbit","64.9113","0.02 Mbit/s","0.0180","1,349 Mbit","1348.6167","0.37 Mbit/s","0.3746","1,348 Mbit","1348.3835","0.37 Mbit/s","0.3746","0.27 Mbit","0.2731","","0.0001","2,762 Mbit","2762.1847","0.77 Mbit/s","0.7673","100 %","0000009999"
"7/26/2025 11:00:00 PM - 12:00:00 AM","45864.7083333333","101 Mbit","100.6359","0.03 Mbit/s","0.0280","1,319 Mbit","1318.6431","0.37 Mbit/s","0.3663","1,319 Mbit","1318.6920","0.37 Mbit/s","0.3663","0.27 Mbit","0.2746","","0.0001","2,738 Mbit","2738.2456","0.76 Mbit/s","0.7607","100 %","0000009999"
"7/27/2025 12:00:00 AM - 1:00:00 AM","45864.7500000000","66 Mbit","65.5629","0.02 Mbit/s","0.0182","1,368 Mbit","1367.7844","0.38 Mbit/s","0.3800","1,368 Mbit","1367.7277","0.38 Mbit/s","0.3800","0.27 Mbit","0.2742","","0.0001","2,801 Mbit","2801.3491","0.78 Mbit/s","0.7782","100 %","0000009999"
"7/27/2025 1:00:00 AM - 2:00:00 AM","45864.7916666667","101 Mbit","101.3732","0.03 Mbit/s","0.0282","1,312 Mbit","1311.9582","0.36 Mbit/s","0.3645","1,312 Mbit","1311.9585","0.36 Mbit/s","0.3645","0.27 Mbit","0.2743","","0.0001","2,726 Mbit","2725.5642","0.76 Mbit/s","0.7572","100 %","0000009999"
"7/27/2025 2:00:00 AM - 3:00:00 AM","45864.8333333333","64 Mbit","63.9446","0.02 Mbit/s","0.0178","1,347 Mbit","1347.2298","0.37 Mbit/s","0.3743","1,347 Mbit","1347.4122","0.37 Mbit/s","0.3743","0.27 Mbit","0.2746","","0.0001","2,759 Mbit","2758.8612","0.77 Mbit/s","0.7664","100 %","0000009999"
"7/27/2025 3:00:00 AM - 4:00:00 AM","45864.8750000000","102 Mbit","101.7368","0.03 Mbit/s","0.0283","1,324 Mbit","1324.4101","0.37 Mbit/s","0.3679","1,324 Mbit","1324.2253","0.37 Mbit/s","0.3679","0.27 Mbit","0.2741","","0.0001","2,751 Mbit","2750.6463","0.76 Mbit/s","0.7641","100 %","0000009999"
"7/27/2025 4:00:00 AM - 5:00:00 AM","45864.9166666667","101 Mbit","101.1465","0.03 Mbit/s","0.0281","1,334 Mbit","1333.8262","0.37 Mbit/s","0.3705","1,334 Mbit","1333.9109","0.37 Mbit/s","0.3706","0.27 Mbit","0.2674","","0.0001","2,769 Mbit","2769.1510","0.77 Mbit/s","0.7693","100 %","0000009999"
"7/27/2025 5:00:00 AM - 6:00:00 AM","45864.9583333333","71 Mbit","71.4441","0.02 Mbit/s","0.0198","1,336 Mbit","1335.5567","0.37 Mbit/s","0.3710","1,335 Mbit","1335.4783","0.37 Mbit/s","0.3710","0.27 Mbit","0.2735","","0.0001","2,743 Mbit","2742.7527","0.76 Mbit/s","0.7619","100 %","0000009999"
"7/27/2025 6:00:00 AM - 7:00:00 AM","45865.0000000000","101 Mbit","101.2830","0.03 Mbit/s","0.0281","1,316 Mbit","1315.8657","0.37 Mbit/s","0.3655","1,316 Mbit","1316.0224","0.37 Mbit/s","0.3656","0.27 Mbit","0.2746","","0.0001","2,733 Mbit","2733.4456","0.76 Mbit/s","0.7594","100 %","0000009999"
"7/27/2025 7:00:00 AM - 8:00:00 AM","45865.0416666667","104 Mbit","104.4192","0.03 Mbit/s","0.0290","1,353 Mbit","1353.4823","0.38 Mbit/s","0.3760","1,353 Mbit","1353.3269","0.38 Mbit/s","0.3760","0.27 Mbit","0.2736","","0.0001","2,812 Mbit","2811.5020","0.78 Mbit/s","0.7810","100 %","0000009999"
"7/27/2025 8:00:00 AM - 9:00:00 AM","45865.0833333333","68 Mbit","68.0183","0.02 Mbit/s","0.0189","1,312 Mbit","1312.1089","0.36 Mbit/s","0.3645","1,312 Mbit","1312.1043","0.36 Mbit/s","0.3645","0.27 Mbit","0.2743","","0.0001","2,693 Mbit","2692.5058","0.75 Mbit/s","0.7480","100 %","0000009999"
"7/27/2025 9:00:00 AM - 10:00:00 AM","45865.1250000000","101 Mbit","100.8093","0.03 Mbit/s","0.0280","1,358 Mbit","1357.6385","0.38 Mbit/s","0.3772","1,358 Mbit","1357.6363","0.38 Mbit/s","0.3771","0.27 Mbit","0.2744","","0.0001","2,816 Mbit","2816.3585","0.78 Mbit/s","0.7824","100 %","0000009999"
"7/27/2025 10:00:00 AM - 11:00:00 AM","45865.1666666667","65 Mbit","65.0666","0.02 Mbit/s","0.0181","1,312 Mbit","1312.3372","0.36 Mbit/s","0.3646","1,312 Mbit","1312.3325","0.36 Mbit/s","0.3646","0.27 Mbit","0.2736","","0.0001","2,690 Mbit","2690.0099","0.75 Mbit/s","0.7473","100 %","0000009999"
"7/27/2025 11:00:00 AM - 12:00:00 PM","45865.2083333333","101 Mbit","100.7247","0.03 Mbit/s","0.0280","1,339 Mbit","1339.1468","0.37 Mbit/s","0.3720","1,339 Mbit","1339.4038","0.37 Mbit/s","0.3721","0.27 Mbit","0.2735","","0.0001","2,780 Mbit","2779.5489","0.77 Mbit/s","0.7722","100 %","0000009999"
"7/27/2025 12:00:00 PM - 1:00:00 PM","45865.2500000000","65 Mbit","65.0493","0.02 Mbit/s","0.0181","1,331 Mbit","1330.8424","0.37 Mbit/s","0.3697","1,331 Mbit","1330.5879","0.37 Mbit/s","0.3696","0.27 Mbit","0.2746","","0.0001","2,727 Mbit","2726.7542","0.76 Mbit/s","0.7575","100 %","0000009999"
"7/27/2025 1:00:00 PM - 2:00:00 PM","45865.2916666667","101 Mbit","100.5277","0.03 Mbit/s","0.0279","1,326 Mbit","1326.3447","0.37 Mbit/s","0.3685","1,327 Mbit","1326.5168","0.37 Mbit/s","0.3685","0.27 Mbit","0.2740","","0.0001","2,754 Mbit","2753.6631","0.76 Mbit/s","0.7650","100 %","0000009999"
"7/27/2025 2:00:00 PM - 3:00:00 PM","45865.3333333333","102 Mbit","101.5337","0.03 Mbit/s","0.0282","1,344 Mbit","1343.5239","0.37 Mbit/s","0.3732","1,343 Mbit","1343.3585","0.37 Mbit/s","0.3732","0.27 Mbit","0.2742","","0.0001","2,789 Mbit","2788.6902","0.77 Mbit/s","0.7747","100 %","0000009999"
"7/27/2025 3:00:00 PM - 4:00:00 PM","45865.3750000000","122 Mbit","121.8793","0.03 Mbit/s","0.0339","1,395 Mbit","1395.4250","0.39 Mbit/s","0.3877","1,396 Mbit","1395.5430","0.39 Mbit/s","0.3877","0.27 Mbit","0.2740","","0.0001","2,913 Mbit","2913.1213","0.81 Mbit/s","0.8093","100 %","0000009999"
"7/27/2025 4:00:00 PM - 5:00:00 PM","45865.4166666667","65 Mbit","65.3463","0.02 Mbit/s","0.0182","1,358 Mbit","1358.1752","0.38 Mbit/s","0.3773","1,358 Mbit","1358.0536","0.38 Mbit/s","0.3773","0.27 Mbit","0.2746","","0.0001","2,782 Mbit","2781.8497","0.77 Mbit/s","0.7728","100 %","0000009999"
"7/27/2025 5:00:00 PM - 6:00:00 PM","45865.4583333333","83 Mbit","82.9510","0.02 Mbit/s","0.0230","1,313 Mbit","1312.8194","0.36 Mbit/s","0.3647","1,313 Mbit","1312.8261","0.36 Mbit/s","0.3647","0.27 Mbit","0.2744","","0.0001","2,709 Mbit","2708.8708","0.75 Mbit/s","0.7525","100 %","0000009999"
"7/27/2025 6:00:00 PM - 7:00:00 PM","45865.5000000000","65 Mbit","64.6654","0.02 Mbit/s","0.0180","1,354 Mbit","1354.0207","0.38 Mbit/s","0.3761","1,354 Mbit","1354.0708","0.38 Mbit/s","0.3762","0.27 Mbit","0.2742","","0.0001","2,773 Mbit","2773.0311","0.77 Mbit/s","0.7703","100 %","0000009999"
"7/27/2025 7:00:00 PM - 8:00:00 PM","45865.5416666667","100 Mbit","100.2582","0.03 Mbit/s","0.0279","1,315 Mbit","1315.1052","0.37 Mbit/s","0.3653","1,315 Mbit","1315.0479","0.37 Mbit/s","0.3653","0.28 Mbit","0.2750","","0.0001","2,731 Mbit","2730.6863","0.76 Mbit/s","0.7586","100 %","0000009999"
"7/27/2025 8:00:00 PM - 9:00:00 PM","45865.5833333333","105 Mbit","104.6496","0.03 Mbit/s","0.0291","1,363 Mbit","1363.1837","0.38 Mbit/s","0.3787","1,363 Mbit","1363.3341","0.38 Mbit/s","0.3787","0.27 Mbit","0.2741","","0.0001","2,831 Mbit","2831.4415","0.79 Mbit/s","0.7866","100 %","0000009999"
"7/27/2025 9:00:00 PM - 10:00:00 PM","45865.6250000000","65 Mbit","64.9170","0.02 Mbit/s","0.0180","1,335 Mbit","1335.0207","0.37 Mbit/s","0.3709","1,335 Mbit","1334.8731","0.37 Mbit/s","0.3708","0.28 Mbit","0.2751","","0.0001","2,735 Mbit","2735.0859","0.76 Mbit/s","0.7598","100 %","0000009999"
"7/27/2025 10:00:00 PM - 11:00:00 PM","45865.6666666667","100 Mbit","100.2078","0.03 Mbit/s","0.0278","1,321 Mbit","1320.6455","0.37 Mbit/s","0.3669","1,321 Mbit","1320.8510","0.37 Mbit/s","0.3669","0.28 Mbit","0.2755","","0.0001","2,742 Mbit","2741.9798","0.76 Mbit/s","0.7617","100 %","0000009999"
"7/27/2025 11:00:00 PM - 12:00:00 AM","45865.7083333333","65 Mbit","65.2718","0.02 Mbit/s","0.0181","1,349 Mbit","1348.7778","0.37 Mbit/s","0.3747","1,349 Mbit","1348.5741","0.37 Mbit/s","0.3746","0.27 Mbit","0.2733","","0.0001","2,763 Mbit","2762.8970","0.77 Mbit/s","0.7675","100 %","0000009999"
"7/28/2025 12:00:00 AM - 1:00:00 AM","45865.7500000000","99 Mbit","98.6273","0.03 Mbit/s","0.0274","1,313 Mbit","1312.7385","0.36 Mbit/s","0.3647","1,313 Mbit","1312.7879","0.36 Mbit/s","0.3647","0.27 Mbit","0.2696","","0.0001","2,724 Mbit","2724.4234","0.76 Mbit/s","0.7568","100 %","0000009999"
"7/28/2025 1:00:00 AM - 2:00:00 AM","45865.7916666667","101 Mbit","101.0473","0.03 Mbit/s","0.0281","1,360 Mbit","1359.7788","0.38 Mbit/s","0.3777","1,360 Mbit","1359.7244","0.38 Mbit/s","0.3777","0.27 Mbit","0.2735","","0.0001","2,821 Mbit","2820.8240","0.78 Mbit/s","0.7836","100 %","0000009999"
"7/28/2025 2:00:00 AM - 3:00:00 AM","45865.8333333333","63 Mbit","63.2524","0.02 Mbit/s","0.0176","1,313 Mbit","1312.8708","0.36 Mbit/s","0.3647","1,313 Mbit","1312.8724","0.36 Mbit/s","0.3647","0.27 Mbit","0.2741","","0.0001","2,689 Mbit","2689.2696","0.75 Mbit/s","0.7471","100 %","0000009999"
"7/28/2025 3:00:00 AM - 4:00:00 AM","45865.8750000000","101 Mbit","100.8221","0.03 Mbit/s","0.0280","1,347 Mbit","1346.9509","0.37 Mbit/s","0.3742","1,347 Mbit","1347.1631","0.37 Mbit/s","0.3742","0.27 Mbit","0.2745","","0.0001","2,795 Mbit","2795.2107","0.78 Mbit/s","0.7765","100 %","0000009999"
"7/28/2025 4:00:00 AM - 5:00:00 AM","45865.9166666667","101 Mbit","101.0129","0.03 Mbit/s","0.0281","1,321 Mbit","1320.6361","0.37 Mbit/s","0.3669","1,320 Mbit","1320.4900","0.37 Mbit/s","0.3668","0.27 Mbit","0.2745","","0.0001","2,742 Mbit","2742.4134","0.76 Mbit/s","0.7618","100 %","0000009999"
"7/28/2025 5:00:00 AM - 6:00:00 AM","45865.9583333333","71 Mbit","71.0067","0.02 Mbit/s","0.0197","1,334 Mbit","1333.8238","0.37 Mbit/s","0.3705","1,334 Mbit","1333.8990","0.37 Mbit/s","0.3706","0.27 Mbit","0.2739","","0.0001","2,739 Mbit","2739.0034","0.76 Mbit/s","0.7609","100 %","0000009999"
"7/28/2025 6:00:00 AM - 7:00:00 AM","45866.0000000000","111 Mbit","110.5552","0.03 Mbit/s","0.0307","1,336 Mbit","1335.9606","0.37 Mbit/s","0.3711","1,336 Mbit","1335.8846","0.37 Mbit/s","0.3711","0.27 Mbit","0.2746","","0.0001","2,783 Mbit","2782.6749","0.77 Mbit/s","0.7730","100 %","0000009999"
"7/28/2025 7:00:00 AM - 8:00:00 AM","45866.0416666667","101 Mbit","101.0073","0.03 Mbit/s","0.0281","1,316 Mbit","1316.3591","0.37 Mbit/s","0.3657","1,317 Mbit","1316.5697","0.37 Mbit/s","0.3657","0.27 Mbit","0.2740","","0.0001","2,734 Mbit","2734.2101","0.76 Mbit/s","0.7596","100 %","0000009999"
"7/28/2025 8:00:00 AM - 9:00:00 AM","45866.0833333333","63 Mbit","63.0283","0.02 Mbit/s","0.0175","1,358 Mbit","1357.7757","0.38 Mbit/s","0.3772","1,358 Mbit","1357.5111","0.38 Mbit/s","0.3771","0.27 Mbit","0.2749","","0.0001","2,779 Mbit","2778.5900","0.77 Mbit/s","0.7719","100 %","0000009999"
"7/28/2025 9:00:00 AM - 10:00:00 AM","45866.1250000000","64 Mbit","63.8873","0.02 Mbit/s","0.0177","1,312 Mbit","1312.0583","0.36 Mbit/s","0.3645","1,312 Mbit","1312.0494","0.36 Mbit/s","0.3645","0.27 Mbit","0.2742","","0.0001","2,688 Mbit","2688.2692","0.75 Mbit/s","0.7468","100 %","0000009999"
"7/28/2025 10:00:00 AM - 11:00:00 AM","45866.1666666667","100 Mbit","100.4410","0.03 Mbit/s","0.0279","1,356 Mbit","1355.9448","0.38 Mbit/s","0.3767","1,356 Mbit","1355.9689","0.38 Mbit/s","0.3767","0.27 Mbit","0.2741","","0.0001","2,813 Mbit","2812.6288","0.78 Mbit/s","0.7813","100 %","0000009999"
"7/28/2025 11:00:00 AM - 12:00:00 PM","45866.2083333333","100 Mbit","100.1112","0.03 Mbit/s","0.0278","1,314 Mbit","1314.3969","0.37 Mbit/s","0.3651","1,314 Mbit","1314.3728","0.37 Mbit/s","0.3651","0.27 Mbit","0.2745","","0.0001","2,729 Mbit","2729.1554","0.76 Mbit/s","0.7582","100 %","0000009999"
"7/28/2025 12:00:00 PM - 1:00:00 PM","45866.2500000000","102 Mbit","102.0842","0.03 Mbit/s","0.0284","1,342 Mbit","1341.6799","0.37 Mbit/s","0.3727","1,342 Mbit","1341.8681","0.37 Mbit/s","0.3728","0.28 Mbit","0.2751","","0.0001","2,786 Mbit","2785.9074","0.77 Mbit/s","0.7739","100 %","0000009999"
"7/28/2025 1:00:00 PM - 2:00:00 PM","45866.2916666667","102 Mbit","101.8505","0.03 Mbit/s","0.0283","1,327 Mbit","1326.8913","0.37 Mbit/s","0.3686","1,327 Mbit","1326.7036","0.37 Mbit/s","0.3686","0.27 Mbit","0.2739","","0.0001","2,756 Mbit","2755.7193","0.77 Mbit/s","0.7655","100 %","0000009999"
"7/28/2025 2:00:00 PM - 3:00:00 PM","45866.3333333333","108 Mbit","108.2119","0.03 Mbit/s","0.0301","1,327 Mbit","1326.9431","0.37 Mbit/s","0.3686","1,327 Mbit","1327.1174","0.37 Mbit/s","0.3687","0.27 Mbit","0.2742","","0.0001","2,763 Mbit","2762.5466","0.77 Mbit/s","0.7674","100 %","0000009999"
"7/28/2025 3:00:00 PM - 4:00:00 PM","45866.3750000000","66 Mbit","66.3153","0.02 Mbit/s","0.0184","1,342 Mbit","1342.1184","0.37 Mbit/s","0.3728","1,342 Mbit","1341.9415","0.37 Mbit/s","0.3728","0.27 Mbit","0.2742","","0.0001","2,751 Mbit","2750.6492","0.76 Mbit/s","0.7641","100 %","0000009999"
"7/28/2025 4:00:00 PM - 5:00:00 PM","45866.4166666667","100 Mbit","99.9601","0.03 Mbit/s","0.0278","1,313 Mbit","1313.3411","0.36 Mbit/s","0.3648","1,313 Mbit","1313.4070","0.36 Mbit/s","0.3649","0.27 Mbit","0.2734","","0.0001","2,727 Mbit","2726.9816","0.76 Mbit/s","0.7576","100 %","0000009999"
